,ilocy,ilocx,TJan2.5 (degC),rlat,rlon,lat,lon,station_name,ratio,model_vals,best_tol
166,724,564,245.74999999999997,3.098854685759743,-9.295091002394907,49.7342,-111.45,BOW ISLAND,0.9981867709154981,247.092481379867,1.0036396586208232
167,725,651,242.2,3.132757897675771,-5.455457025132438,50.332499999999996,-105.55250000000001,MOOSE JAW A,0.9996388507747198,243.16934573878882,1.0036396586208232
168,725,774,240.14999999999998,3.133305678730048,-0.021184950172724877,50.6333,-97.03335,GIMLI,1.0035311417032224,240.1759686388183,1.0036396586208232
169,725,775,243.24999999999997,3.1311012949986092,0.011307615739156248,50.6311,-96.9822,GIMLI HARBOUR CS,1.0165811042301058,240.15333940758995,1.0036396586208232
170,725,1267,250.24999999999997,3.143485364303546,21.790230230835956,46.1053,-64.6838,MONCTON A,0.9939176434178106,252.69782283589177,1.0036396586208232
171,726,489,259.84999999999997,3.170292165436488,-12.649333957750157,49.0817,-116.501,CRESTON CAMPBELL SCIENTIFIC,1.0636194502466811,245.19649883436745,1.0036396586208232
172,726,545,244.54999999999998,3.16518878430455,-10.173529005346774,49.6303,-112.8,LETHBRIDGE A,0.9919017129950068,247.44395064570054,1.0036396586208232
173,726,664,240.14999999999998,3.1741915710209807,-4.882522538616095,50.4333,-104.667,REGINA COMPOSITE,0.9955412325904399,242.10354742478717,1.0036396586208232
174,726,732,237.45,3.190349735680813,-1.8675357401014678,50.655,-99.9419,WASAGAMING,0.9848303047796786,241.98507680247403,1.0036396586208232
175,726,829,241.95,3.188937835040126,2.3995117841802442,50.6306,-93.2214,EAR FALLS (AUT),1.0120165868831499,239.94726820751802,1.0036396586208232
176,727,527,244.14999999999998,3.2197105976804745,-10.956741179292218,49.5206,-113.99700000000001,PINCHER CREEK (AUT),0.9983258272763572,245.4495475898794,1.0036396586208232
177,727,545,245.95,3.2242799425895714,-10.139555795803165,49.695,-112.76700000000001,LETHBRIDGE CDA,0.997774721288564,247.3956984187836,1.0036396586208232
178,727,679,240.14999999999998,3.2308577774768055,-4.226503991244114,50.55,-103.65,INDIAN HEAD CDA,0.9989998207347517,241.26537264092852,1.0036396586208232
179,727,781,243.04999999999998,3.2007662956617806,0.2748711630557643,50.7,-96.5667,VICTORIA BEACH (AUT),1.0155941836979345,240.18906660097994,1.0036396586208232
180,728,620,242.95,3.239737027524128,-6.847848201400332,50.2667,-107.73299999999999,SWIFT CURRENT CDA,0.9970617875146307,244.55280316151018,1.0036396586208232
181,728,621,242.45,3.2683382675249013,-6.811573228356857,50.3,-107.68299999999999,SWIFT CURRENT A,0.9951793796799839,244.51113055705198,1.0036396586208232
182,728,738,244.24999999999997,3.238015104367025,-1.604296915523847,50.7119,-99.53,MCCREARY,1.01275780950528,242.05094674894036,1.0036396586208232
183,729,576,243.95,3.2973173688406083,-8.779173426636149,50.022000000000006,-110.71900000000001,MEDICINE HAT A,0.9950536905191253,246.05495869556188,1.0036396586208232
184,729,1213,246.04999999999998,3.3020657185607187,19.387549788287743,47.1578,-67.8319,ST LEONARD COMPOSITE,0.9975421143818042,247.55399741362336,1.0036396586208232
185,731,471,260.34999999999997,3.4054207760822335,-13.42696425884179,49.1119,-117.73899999999999,WARFIELD RCS,1.056987211110926,247.2097887043491,1.0036396586208232
186,731,521,244.64999999999998,3.392853431562612,-11.240696431515284,49.6275,-114.48200000000001,CROWSNEST,1.003107403867588,244.77981274475385,1.0036396586208232
187,731,1299,255.14999999999998,3.3983083590013163,23.20151034990656,45.7667,-62.6833,CARIBOU POINT (AUT),0.9612888180029164,266.3909681474378,1.0036396586208232
188,732,1203,241.84999999999997,3.424540786966939,18.982279408560863,47.4167,-68.3245,EDMUNDSTON,0.9829480971071499,246.94106652407135,1.0036396586208232
189,732,1263,251.24999999999997,3.419170347604767,21.608220895106566,46.4303,-64.7681,BUCTOUCHE CDA CS,0.9984388872035312,252.55873690452344,1.0036396586208232
190,733,556,243.24999999999997,3.4919469342595337,-9.668283227416524,50.05,-112.133,VAUXHALL CDA CS,0.9890936243864555,246.82733862626478,1.0036396586208232
191,734,1183,248.04999999999998,3.5026325469840005,18.071611554798213,47.8058,-69.5486,RIVIERE-DU-LOUP,1.0138638883371183,245.54855951050135,1.0036396586208232
192,734,1327,258.65,3.527571178938827,24.45827343914825,45.35,-60.9833,HART ISLAND (AUT),0.972543840221536,266.91999575375803,1.0036396586208232
193,735,502,249.95,3.5715594149337595,-12.06538588634602,49.6122,-115.78200000000001,CRANBROOK A,1.0327492362487742,242.90478643534559,1.0036396586208232
194,735,515,247.04999999999998,3.5657101082291334,-11.468205566868376,49.745,-114.884,SPARWOOD CS,1.016199513739751,243.99655216305703,1.0036396586208232
195,735,767,239.95,3.584645139984343,-0.3490100752920779,51.0834,-97.5545,FISHER BRANCH (AUT),1.0027938959700804,240.15237533242004,1.0036396586208232
196,735,1139,242.34999999999997,3.5858890255644726,16.122340479606144,48.5167,-72.2667,ROBERVAL A,0.998907907252523,243.49799365965737,1.0036396586208232
197,735,1315,255.24999999999997,3.5504531204191316,23.905245644814915,45.6084,-61.6797,TRACADIE,0.9868478244271907,259.5932387160731,1.0036396586208232
198,736,446,260.34999999999997,3.6280316709637113,-14.524794319905412,49.0283,-119.441,OSOYOOS CS,1.0650030112842013,245.3491514609462,1.0036396586208232
199,736,1157,242.54999999999998,3.6254941753179493,16.906447140250897,48.3072,-71.1292,LATERRIERE,0.998220191604823,243.8668354395011,1.0036396586208232
200,736,1281,251.74999999999997,3.631858308369431,22.414812996378107,46.3028,-63.5756,MAPLE PLAINS,0.9369575287898243,269.6667418683709,1.0036396586208232
201,737,534,244.24999999999997,3.6421323328406863,-10.62702051987502,50.0036,-113.639,CLARESHOLM,0.9946608130605152,246.45485516198954,1.0036396586208232
202,737,731,241.45,3.637937319389797,-1.9207989275895638,51.1002,-100.0535,DAUPHIN A,1.0040350472080177,241.35491708965378,1.0036396586208232
203,737,1158,242.74999999999997,3.677953743438618,16.97946760951628,48.3333,-71.0,BAGOTVILLE A,0.9992104648895882,243.82603634673308,1.0036396586208232
204,737,1160,242.64999999999998,3.662019493356082,17.041652278761006,48.2981,-70.9195,LA BAIE,0.9982996795845498,243.94795284887894,1.0036396586208232
205,737,1256,250.45,3.6767683756974234,21.31198319515317,46.7833,-65.0167,KOUCHIBOUGUAC CS,0.9807755768587036,256.28855207290485,1.0036396586208232
206,738,480,261.25,3.6986872256867462,-13.054626387464916,49.4914,-117.305,NELSON CS,1.070738491006112,244.87852357704529,1.0036396586208232
207,738,1276,253.14999999999998,3.6847108442822574,22.195185454543925,46.44,-63.8349,SUMMERSIDE,0.9438863356653825,269.1758212611018,1.0036396586208232
208,739,713,239.74999999999997,3.760196423505861,-2.739158794258717,51.1833,-101.363,ROBLIN,0.9987002977901235,240.93575288480497,1.0036396586208232
209,739,1155,241.14999999999998,3.7341605230781916,16.86002063192468,48.425,-71.1425,JONQUIERE,0.9940755556238794,243.47012891239993,1.0036396586208232
210,739,1248,248.95,3.765619747544375,20.94015342387886,47.00945,-65.4664,MIRAMICHI RCS,0.995690104870023,250.93760778738488,1.0036396586208232
211,739,1287,252.84999999999997,3.745334014783396,22.703007279034583,46.2886,-63.1286,CHARLOTTETOWN A,0.9398087541008125,270.02332823030224,1.0036396586208232
212,740,1052,238.54999999999998,3.7789908287096394,12.297692079301934,49.7578,-77.7931,MATAGAMI,0.9942004428354383,240.81486011128868,1.0036396586208232
213,740,1286,253.95,3.783776300550487,22.654394577659428,46.3436,-63.1697,HARRINGTON CDA CS,0.9440731826040204,269.9730232816727,1.0036396586208232
214,741,387,271.75,3.8239210122061644,-17.15789936957119,48.4133,-123.325,VICTORIA GONZALES CS,1.0102201385230045,269.9798458076353,1.0036396586208232
215,741,388,273.84999999999997,3.8131068639334633,-17.091967087770012,48.4246,-123.226,DISCOVERY ISLAND,1.0177467634826096,270.05413367547277,1.0036396586208232
216,741,532,249.45,3.85105874325573,-10.741917600772846,50.1833,-113.883,STAVELY AAFC,1.0174458926248826,246.06508774345963,1.0036396586208232
217,741,1133,239.24999999999997,3.8382573925206396,15.845783579360823,48.8417,-72.5469,NORMANDIN,0.9903824313049889,242.4525927914876,1.0036396586208232
218,742,385,271.75,3.866425232576927,-17.22336588045333,48.431999999999995,-123.439,ESQUIMALT HARBOUR,1.0048862210352911,271.4128938390829,1.0036396586208232
219,742,387,271.45,3.860863145810521,-17.13098660583699,48.457,-123.305,VICTORIA UNIVERSITY CS,1.0047466100314497,271.15093757230477,1.0036396586208232
220,742,630,241.84999999999997,3.8673502491107055,-6.388839086316044,50.95,-107.15,LUCKY LAKE,0.9986921596690022,243.04811957059366,1.0036396586208232
221,742,697,239.14999999999998,3.887198018830976,-3.42540834014595,51.2667,-102.46700000000001,YORKTON A,0.9983726310844684,240.41166282618443,1.0036396586208232
222,743,378,272.54999999999995,3.920431847725504,-17.544311929153427,48.3767,-123.921,SHERINGHAM POINT,1.001343283488053,273.17503743996394,1.0036396586208232
223,744,386,270.75,3.9669161304813976,-17.202327127922683,48.5338,-123.459,VICTORIA HARTLAND CS,0.9946905205342741,273.1859125646756,1.0036396586208232
224,744,562,242.95,3.9532646939536473,-9.393077020352104,50.5553,-111.84899999999999,BROOKS,0.9918752500144096,245.83157514857504,1.0036396586208232
225,745,385,267.95,4.021212779396035,-17.233218807834255,48.5749,-123.53,MALAHAT,0.9882800241701705,272.11442096409684,1.0036396586208232
226,745,639,240.45,4.004028274264496,-6.011103315258324,51.1333,-106.583,ELBOW CS,0.9956901250917645,242.36973917275316,1.0036396586208232
227,746,387,270.15,4.066814708077395,-17.144251143372646,48.6472,-123.426,VICTORIA INT'L A,0.9934002754661484,272.9345465997453,1.0036396586208232
228,746,447,260.65,4.074800059239958,-14.502483686793461,49.4631,-119.602,PENTICTON A,1.072457474193728,243.92452224381861,1.0036396586208232
229,746,597,240.34999999999997,4.042323964101323,-7.864251449612356,50.9095,-109.501,LEADER AIRPORT,0.9881031121693121,244.12916929279015,1.0036396586208232
230,746,1294,255.14999999999998,4.050689586418005,22.98365073703906,46.4503,-62.5758,ST. PETERS,0.9472710010482333,270.3330500075806,1.0036396586208232
231,747,394,272.45,4.113870510243994,-16.861279139610314,48.7839,-123.045,SATURNA ISLAND CS,1.0355419461139637,264.0565416180161,1.0036396586208232
232,748,870,239.04999999999998,4.133883041177155,4.2317050546339585,51.4492,-90.2178,PICKLE LAKE (AUT),1.0032435513985443,239.14438329441916,1.0036396586208232
233,749,405,266.45,4.198174141908334,-16.35606704872496,49.0253,-122.36,ABBOTSFORD A,1.0354993161039636,258.2520170517133,1.0036396586208232
234,749,447,259.95,4.1788700064708015,-14.503447269573998,49.5626,-119.649,SUMMERLAND CS,1.0680456226972281,244.27433034145056,1.0036396586208232
235,749,658,240.24999999999997,4.190016549970016,-5.148031551390762,51.4167,-105.25,LAST MOUNTAIN CS,1.0011743497860466,240.8415957072628,1.0036396586208232
236,749,1268,254.04999999999998,4.205037104894355,21.842369722550792,47.0581,-63.9986,NORTH CAPE,0.9493435152676198,268.5799725516035,1.0036396586208232
237,750,434,250.04999999999998,4.247462226064249,-15.068282827752846,49.465,-120.51,PRINCETON CS,1.0131315942223127,247.70730482526864,1.0036396586208232
238,750,1302,255.14999999999998,4.229885830842323,23.34764067717972,46.46,-61.9883,EAST POINT (AUT),0.9463634560571013,270.5922943855218,1.0036396586208232
239,751,399,268.65,4.28007966625976,-16.62260391293486,49.0181,-122.78399999999999,WHITE ROCK CAMPBELL SCIENTIFIC,1.038776773791885,259.5627868192046,1.0036396586208232
240,751,415,265.75,4.282087444883862,-15.91382619343588,49.2431,-121.76,AGASSIZ RCS,1.0505579075177147,253.8815208280047,1.0036396586208232
241,752,1092,237.34999999999997,4.314826475256753,14.041572275934413,49.8225,-74.9753,CHAPAIS,0.9911127201139774,240.34993007279522,1.0036396586208232
242,752,1098,238.14999999999998,4.341123900397775,14.331937270448247,49.7667,-74.5333,CHIBOUGAMAU CHAPAIS A,0.99325276722952,240.6404417751974,1.0036396586208232
243,754,633,242.74999999999997,4.388030623549306,-6.257256460178759,51.4833,-107.05,OUTLOOK PFRA,1.0068381606789871,241.97883696214325,1.0036396586208232
244,754,1193,250.84999999999997,4.416708703505286,18.502904398959508,48.5139,-68.4683,POINTE-AU-PERE (INRS),1.0260595042480842,245.36881859452208,1.0036396586208232
245,755,392,270.45,4.47352735039697,-16.91660692542191,49.1059,-123.303,SANDHEADS CS,1.0204004291388737,266.00767495077184,1.0036396586208232
246,755,402,266.25,4.440452463283688,-16.502915772943545,49.2083,-122.69,PITT MEADOWS CS,1.039486054949662,257.0684405388531,1.0036396586208232
247,755,657,239.84999999999997,4.448566909522275,-5.214211817459767,51.6667,-105.4,WATROUS EAST,1.0008138538182818,240.5272181253324,1.0036396586208232
248,755,674,240.34999999999997,4.473443711760957,-4.46219952097385,51.7667,-104.2,WYNYARD COMPOSITE,1.0060103489752494,239.7836087821892,1.0036396586208232
249,755,1227,248.29999999999998,4.445044427450817,20.02310898011014,47.98665,-66.33375,CHARLO A,1.0063285216337134,247.63655394660108,1.0036396586208232
250,755,1317,256.34999999999997,4.446991408341724,24.01922014584583,46.3684,-60.9759,NORTHEAST MARGAREE (AUT),0.970920073725676,264.98888368862873,1.0036396586208232
251,757,395,267.95,4.531847882450481,-16.812356613135417,49.195,-123.182,VANCOUVER INT'L A,1.0289277841450455,261.3645492631967,1.0036396586208232
252,757,477,260.54999999999995,4.535658879917492,-13.17156524054139,50.2694,-117.81700000000001,NAKUSP CS,1.077044846491187,242.79240916064782,1.0036396586208232
253,757,621,239.54999999999998,4.543253953489351,-6.782143420224657,51.5667,-107.917,ROSETOWN EAST,0.9923313818385863,242.2798317404472,1.0036396586208232
254,757,1195,249.14999999999998,4.5562730774171545,18.628454874362962,48.6,-68.2167,MONT-JOLI A,1.0189762389198704,245.40005094764714,1.0036396586208232
255,757,1332,257.09999999999997,4.547371233348379,24.688749370484302,46.165,-60.0449,SYDNEY A,0.9730759603735177,265.17534780364514,1.0036396586208232
256,758,1314,258.84999999999997,4.588363646646774,23.89393865227279,46.55,-61.05,GRAND ETANG,0.9692946285916925,268.0218356429533,1.0036396586208232
257,759,396,272.15,4.6139940975641816,-16.742374252793972,49.2954,-123.12200000000001,VANCOUVER HARBOUR CS,1.0548290017158022,258.94294966232644,1.0036396586208232
258,759,603,240.45,4.610409614867476,-7.570753106418941,51.5167,-109.18299999999999,KINDERSLEY A,0.9930649674396332,243.01044123787062,1.0036396586208232
259,759,1207,246.45,4.623485216674943,19.159314658896264,48.4719,-67.4347,AMQUI,1.0056116355280138,245.96671829202538,1.0036396586208232
260,760,386,273.04999999999995,4.6804039159776645,-17.19704074591602,49.2087,-123.811,ENTRANCE ISLAND,1.0065446231970516,272.2619568678239,1.0036396586208232
261,760,394,272.75,4.67751496569464,-16.8193155009282,49.3304,-123.265,POINT ATKINSON,1.0445684068193044,262.06298706886236,1.0036396586208232
262,760,396,269.15,4.67786479441112,-16.76938595703542,49.347,-123.193,WEST VANCOUVER AUT,1.0445915384707818,258.5983173032856,1.0036396586208232
263,760,716,240.24999999999997,4.685995917015492,-2.6066397449072016,52.115,-101.23299999999999,SWAN RIVER RCS,1.0020622633458907,240.62818928889422,1.0036396586208232
264,760,1250,251.74999999999997,4.662707364772209,21.02564696281144,47.8022,-64.8333,BAS CARAQUET,0.9582610408961665,263.6716648957141,1.0036396586208232
265,761,457,256.84999999999997,4.730063064032501,-14.034456052936738,50.2233,-119.194,VERNON AUTO,1.059892273559282,243.2179691725434,1.0036396586208232
266,761,1241,250.45,4.7250359023055095,20.634839340816264,48.0119,-65.3317,NEW CARLISLE 1,1.0086005271311198,249.2181450832295,1.0036396586208232
267,761,1315,258.84999999999997,4.704626271084214,23.916315122938823,46.645,-60.9472,CHETICAMP CS,0.9732529962210289,266.9317501643739,1.0036396586208232
268,762,517,248.64999999999998,4.776113762780571,-11.383973530791646,50.9425,-115.19,NAKISKA RIDGETOP,1.0230401563381235,243.9347073230502,1.0036396586208232
269,762,531,248.14999999999998,4.76924219822372,-10.75830623635522,51.0761,-114.22200000000001,COP UPPER,1.0138837379811751,245.64274182231873,1.0036396586208232
270,762,534,244.95,4.778503714622416,-10.625797002736029,51.1139,-114.02,CALGARY INT'L A,1.0004434517531926,245.73256384291795,1.0036396586208232
271,762,535,249.14999999999998,4.7713928196212665,-10.614473167139536,51.1094,-114.0,CALGARY INT'L CS,1.0171720549800238,245.83532325835367,1.0036396586208232
272,763,529,243.24999999999997,4.816583810372801,-10.845805340030955,51.1031,-114.374,SPRINGBANK A,0.9940186332831695,245.60439692478835,1.0036396586208232
273,764,395,270.54999999999995,4.8334767565191905,-16.7885490023161,49.4878,-123.29899999999999,HOWE SOUND - PAM ROCKS,1.0500518568769297,258.5917141725398,1.0036396586208232
274,764,590,242.14999999999998,4.864690176494659,-8.17501403860561,51.6697,-110.206,ESTHER 1,0.9989256906294602,243.29271497851778,1.0036396586208232
275,764,774,239.64999999999998,4.859701908610029,-0.013483923037703209,52.3597,-97.022,BERENS RIVER CS,1.0064075111113282,238.99090729448443,1.0036396586208232
276,764,1005,238.74999999999997,4.867770748171685,10.199086331994998,51.29155,-80.6128,MOOSONEE A,0.9952394867917224,240.7651340966815,1.0036396586208232
277,765,382,272.75,4.890221179886947,-17.364549459480404,49.3503,-124.16,BALLENAS ISLAND,1.0337133131114515,264.81492829464554,1.0036396586208232
278,765,393,270.04999999999995,4.9119176891875895,-16.89707777414594,49.5263,-123.49600000000001,PORT MELLON,1.040535789242258,260.4743562044373,1.0036396586208232
279,765,520,243.54999999999998,4.895315794269252,-11.275867224351858,51.0833,-115.06700000000001,BOW VALLEY,0.9994979971715852,244.5592082713686,1.0036396586208232
280,765,1322,258.34999999999997,4.883307348938683,24.243318232091806,46.6628,-60.4064,INGONISH BEACH RCS,0.9872239771513739,262.6458755113197,1.0036396586208232
281,766,379,268.84999999999997,4.929600235541749,-17.512957381789747,49.3372,-124.39399999999999,QUALICUM BEACH AIRPORT,1.0400156362814248,259.44660138474455,1.0036396586208232
282,766,555,240.74999999999997,4.927662707280547,-9.731934430373395,51.4453,-112.677,DRUMHELLER EAST,0.9871957578905225,244.76021688877526,1.0036396586208232
283,766,1252,252.54999999999998,4.942492261216898,21.153051514564137,48.0089,-64.4942,MISCOU ISLAND (AUT),0.950300957444031,266.72518195333635,1.0036396586208232
284,766,1317,256.54999999999995,4.941602472722986,24.011101539035135,46.8169,-60.6722,NORTH MOUNTAIN CS,0.9633161701493278,267.28893627858287,1.0036396586208232
285,768,371,267.15,5.029600711219969,-17.847530458627244,49.3166,-124.927,PORT ALBERNI (AUT),1.03186654138004,259.8420668257742,1.0036396586208232
286,768,640,238.74999999999997,5.039762809078846,-5.965341609252919,52.1667,-106.71700000000001,SASKATOON DIEFENBAKER INT'L A,0.9958339402071104,240.6214116842476,1.0036396586208232
287,768,900,236.04999999999998,5.02058830583224,5.562715540897963,52.1961,-87.9361,LANSDOWNE HOUSE (AUT),0.9921526755320994,238.78294869324324,1.0036396586208232
288,769,379,273.95,5.079148563625665,-17.48702781581934,49.4866,-124.435,SISTERS ISLAND,1.0434561336795263,263.4965434623802,1.0036396586208232
289,769,399,266.15,5.08339526237996,-16.606789185471683,49.7832,-123.161,SQUAMISH AIRPORT,1.0651366013599757,250.7835096464365,1.0036396586208232
290,769,514,244.74999999999997,5.073148425232085,-11.547266050899315,51.1934,-115.552,BANFF CS,1.0097152077219764,243.2773167808752,1.0036396586208232
291,769,1191,245.45,5.058478584630331,18.448044213540186,49.1333,-68.2,BAIE-COMEAU A,1.0067382478967126,244.69454172734967,1.0036396586208232
292,771,424,257.04999999999995,5.179901437774616,-15.499962761096826,50.2244,-121.58200000000001,LYTTON COMPOSITE,1.0504684296487894,245.59098300054262,1.0036396586208232
293,771,1296,257.15,5.165470743191601,23.067861791370248,47.4253,-61.7747,ILES DE LA MADELEINE,0.9567245897867389,269.75990893249013,1.0036396586208232
294,772,459,255.64999999999998,5.207853828775503,-13.959067681366966,50.703,-119.291,SALMON ARM CS,1.0553630822239837,243.12057437684598,1.0036396586208232
295,772,1191,246.74999999999997,5.1887276143913486,18.43614600800423,49.2592,-68.1458,BAIE-COMEAU,1.0123920516453204,244.6167819692135,1.0036396586208232
296,773,476,256.84999999999997,5.2641775329426554,-13.212203295598437,50.9611,-118.18299999999999,REVELSTOKE A,1.0678929920626732,241.39576552406982,1.0036396586208232
297,774,549,244.14999999999998,5.3099265254253885,-9.989132869980383,51.7675,-113.206,THREE HILLS,1.0007914982323556,244.84482840339123,1.0036396586208232
298,775,405,260.45,5.338274977616005,-16.365050887622917,50.1025,-122.936,BLACKCOMB BASE SLIDING CENTER,1.058398845208938,246.97490012490607,1.0036396586208232
299,776,375,269.15,5.398827057118161,-17.69177543345937,49.7167,-124.9,COMOX A,0.999166185526275,270.35504006324373,1.0036396586208232
300,776,574,241.74999999999997,5.398570887919044,-8.86154402048701,52.0742,-111.449,CORONATION CLIMATE,0.9954992501982568,243.72684100290732,1.0036396586208232
301,776,1213,250.64999999999998,5.405639870783257,19.402403838180682,49.1092,-66.6544,CAP-CHAT,1.003360468071481,250.71974473623334,1.0036396586208232
302,776,1251,251.04999999999998,5.366053007944036,21.097471836404118,48.4194,-64.3169,CAP-D'ESPOIR,0.9490228975203754,265.49805800797134,1.0036396586208232
303,777,381,269.15,5.419934544409928,-17.40557139410359,49.8346,-124.49700000000001,POWELL RIVER,1.0145401049835598,266.25819205261666,1.0036396586208232
304,777,443,254.14999999999998,5.416834683190573,-14.660457567490104,50.7022,-120.44200000000001,KAMLOOPS COMPOSITE,1.0485819098029858,243.25712360077551,1.0036396586208232
305,777,504,243.95,5.434482567741598,-11.970141695323948,51.4429,-116.345,YOHO PARK,1.0206653567911237,239.8806749846955,1.0036396586208232
306,777,611,241.04999999999998,5.410314696485807,-7.227641306952379,52.3597,-108.835,SCOTT CDA,1.0021447094688711,241.40958628496776,1.0036396586208232
307,777,702,240.95,5.427034731484576,-3.224959760138713,52.8167,-102.31700000000001,HUDSON BAY(AUT),1.0078082328488136,239.95336400567487,1.0036396586208232
308,777,1201,248.34999999999997,5.422717212948875,18.882282923933264,49.3167,-67.3811,POINTE-DES-MONTS,1.0158351108329249,245.3684722652556,1.0036396586208232
309,778,349,271.54999999999995,5.466629246781768,-18.811593513119927,49.3833,-126.54299999999999,ESTEVAN POINT CS,1.00337694716949,271.6210991963795,1.0036396586208232
310,778,409,257.6,5.48758204931415,-16.178053926692307,50.3039,-122.73599999999999,PEMBERTON AIRPORT (WIND),1.0507732546152075,246.04506721614297,1.0036396586208232
311,779,529,240.84999999999997,5.517534556250306,-10.88321669473655,51.7781,-114.68299999999999,SUNDRE A,0.9843635380582358,245.56640146958028,1.0036396586208232
312,780,670,239.54999999999998,5.541979838388668,-4.606198823522794,52.8167,-104.6,MELFORT,1.00428036687482,239.3971724955427,1.0036396586208232
313,782,1246,248.34999999999997,5.651301920249028,20.85593090429929,48.7769,-64.4781,GASPE A,0.9684027309244421,257.38662362149927,1.0036396586208232
314,783,423,255.74999999999997,5.686061278212976,-15.570891253730354,50.6837,-121.934,LILLOOET,1.0497069626162812,244.52618857793055,1.0036396586208232
315,783,744,238.04999999999998,5.7063233640495,-1.365436807885565,53.1864,-99.2678,GRAND RAPIDS (AUT),1.0017778921606946,238.49240695397827,1.0036396586208232
316,785,541,241.95,5.801064729915265,-10.317618290854872,52.1786,-113.89299999999999,RED DEER A,0.9910255848940873,245.0296128623762,1.0036396586208232
317,785,620,239.14999999999998,5.765774172302074,-6.816518407766225,52.7719,-108.256,NORTH BATTLEFORD COMPOSITE,0.9983472671338732,240.4177707104239,1.0036396586208232
318,787,1230,251.74999999999997,5.868272928845077,20.155391389530983,49.2508,-65.3247,CAP-MADELEINE,0.9857287719690488,256.32434726753183,1.0036396586208232
319,790,657,236.84999999999997,6.007061876745139,-5.205649220236125,53.2167,-105.667,PRINCE ALBERT A,0.993808581727342,239.19299703688796,1.0036396586208232
320,790,680,238.14999999999998,6.022339598671445,-4.196613718484254,53.3333,-104.0,NIPAWIN,1.0000560720970606,239.00338327964394,1.0036396586208232
321,791,432,247.04999999999998,6.040529782467067,-15.168750889719446,51.1447,-121.505,CLINTON (AUT),1.0162570308845182,243.98274267924833,1.0036396586208232
322,791,545,241.64999999999998,6.047101757492389,-10.177073514979266,52.4489,-113.756,LACOMBE CDA 2,0.9917878036497373,244.53771523830346,1.0036396586208232
323,792,582,240.95,6.101760253486226,-8.51030655742628,52.8294,-111.096,WAINWRIGHT CFB AIRFIELD 21,0.9981057120612525,242.2859350692171,1.0036396586208232
324,792,1330,259.34999999999997,6.07942366355763,24.598257854640586,47.5739,-59.1547,PORT AUX BASQUES,0.991860137023646,262.4300904403672,1.0036396586208232
325,793,1327,261.15,6.155194352980857,24.442589655182573,47.7117,-59.3083,WRECKHOUSE,0.9907897637170993,264.5369446142821,1.0036396586208232
326,794,529,241.45,6.175976922751965,-10.874457517111214,52.4214,-114.912,ROCKY MTN HOUSE (AUT),0.9879723351541253,245.27892831755662,1.0036396586208232
327,797,366,270.84999999999997,6.335759578282908,-18.08989630523469,50.4535,-125.993,FANNY ISLAND,1.06500579785591,255.24349452811893,1.0036396586208232
328,797,632,238.74999999999997,6.295206216756323,-6.310304850448561,53.3667,-107.55,SPIRITWOOD WEST,0.9980481920020413,240.08757334158008,1.0036396586208232
329,798,806,236.64999999999998,6.37108696084185,1.3946292957132782,53.85,-94.65,ISLAND LAKE A,1.0012320699913377,237.21905473390663,1.0036396586208232
330,800,598,240.45,6.467027949933973,-7.816700497910845,53.3092,-110.072,LLOYDMINSTER A,1.0025355126816713,240.7148204354965,1.0036396586208232
331,800,763,235.74999999999997,6.452753004204012,-0.5033945328851623,53.95,-97.85,NORWAY HOUSE A,0.9971921907631275,237.27427040798275,1.0036396586208232
