,ilocy,ilocx,RL50 (kPa),rlat,rlon,lat,lon,station_name,ratio,model_vals,best_tol
342,792,1330,0.6829999999999999,6.07942366355763,24.598257854640586,47.5739,-59.1547,PORT AUX BASQUES,1.2333862670854852,0.49783259688245574,0.8990042288467428
343,793,529,0.0,6.139577167823878,-10.886185966541683,52.3833,-114.917,ROCKY MTN HOUSE,0.0,0.06771027899906376,0.8990042288467428
344,793,645,0.0,6.135210259560193,-5.725413134004645,53.2833,-106.55,CAMEO,0.0,0.06698850969600822,0.8990042288467428
345,794,1327,1.117,6.194931185731555,24.47214019417098,47.733779999999996,-59.242580000000004,ST ANDREWS composite,1.9953015799618894,0.5032761632158843,0.8990042288467428
346,796,536,0.0,6.264631474439351,-10.568320690412506,52.57634167,-114.45775,ROCKY MTN HOUSE A composite,0.0,0.06620792749384728,0.8990042288467428
347,797,593,0.0,6.305541257003819,-8.01463445560685,53.1167,-110.35,PARADISE VALLEY,0.0,0.06322684588452056,0.8990042288467428
348,798,806,0.111,6.37108696084185,1.3946292957132782,53.85,-94.65,ISLAND LAKE A,0.6857711518547779,0.1455142420792882,0.8990042288467428
349,800,598,0.14300000000000002,6.467027949933973,-7.816700497910845,53.3092,-110.072,LLOYDMINSTER A,2.191388212187859,0.05866491569594311,0.8990042288467428
350,800,763,0.107,6.452753004204012,-0.5033945328851623,53.95,-97.85,NORWAY HOUSE A,0.7491267494755814,0.12840744580799007,0.8990042288467428
351,801,439,0.099,6.4965383453506425,-14.83152150856505,51.6814,-121.21700000000001,100 MILE HOUSE 6NE,0.5461756703777394,0.1629538324075722,0.8990042288467428
352,802,610,0.0,6.521524327565458,-7.277127875163325,53.45,-109.2,BUTTE ST PIERRE,0.0,0.05976992293232336,0.8990042288467428
353,802,720,0.17,6.530706804739108,-2.4262533068727663,53.9667,-101.1,THE PAS A,1.5941926004228817,0.09586716113436095,0.8990042288467428
354,802,870,0.14400000000000002,6.527474346337769,4.229992367547862,53.8333,-89.8667,BIG TROUT LAKE,0.911519400606516,0.1420228783586963,0.8990042288467428
355,802,1209,0.6,6.526088218670024,19.216683889338345,50.2167,-66.2667,SEPT-ILES A,1.2323287905652403,0.4377099207920269,0.8990042288467428
356,803,468,0.303,6.576161870116752,-13.555416375438215,52.129,-119.29,BLUE RIVER A,1.3451557786133947,0.20250314920503482,0.8990042288467428
357,803,548,0.0,6.564121184996623,-10.039006639652118,52.9833,-113.71700000000001,BRIGHTVIEW,0.0,0.07069183263465147,0.8990042288467428
358,803,588,0.0,6.5856745408813815,-8.260182462283357,53.35,-110.833,VERMILION A,0.0,0.06016139726182717,0.8990042288467428
359,803,1351,0.8220000000000001,6.597500707225498,25.503301629128412,47.6167,-57.6167,BURGEO,1.6742084321235582,0.4413915626829701,0.8990042288467428
360,805,354,0.5870000000000001,6.6747472272446595,-18.602265614133806,50.5833,-126.93299999999999,ALERT BAY,0.9295959987784739,0.5676826094631187,0.8990042288467428
361,805,1238,0.0,6.651074614591509,20.49928337364058,49.8351,-64.36443333,PORT MENIER composite,0.0,0.4717756631706525,0.8990042288467428
362,806,1389,0.606,6.714805284597526,27.17979422671576,46.9167,-55.3833,ST LAWRENCE,4.946786637239977,0.11013140501751889,0.8990042288467428
363,809,349,0.618,6.867169200978581,-18.822471420345344,50.6803,-127.366,PORT HARDY A,1.0015903562026731,0.5547024389628445,0.8990042288467428
364,809,572,0.076,6.849001617251035,-8.94303792876865,53.4833,-112.03299999999999,VEGREVILLE CDA,1.1320689568203348,0.06035349788607963,0.8990042288467428
365,810,551,0.096,6.872797573742963,-9.888532509729613,53.3167,-113.583,EDMONTON INT'L A,1.28866337467195,0.06697203293393629,0.8990042288467428
366,811,1228,0.0,6.955154706028982,20.071145631038487,50.2833,-64.7833,RIVIERE AU TONNERRE,0.0,0.48662907938169503,0.8990042288467428
367,812,559,0.124,6.98369096721194,-9.527016403047012,53.5,-113.03299999999999,UNCAS,1.7611230982785502,0.06329854198491938,0.8990042288467428
368,814,437,0.083,7.063303973997932,-14.953217742857733,52.1836,-121.686,SPOKIN LAKE 4E,0.3828021404013468,0.19492406943191987,0.8990042288467428
369,815,432,0.159,7.133331673139345,-15.169367061339733,52.1831,-122.054,WILLIAMS LAKE A,0.8867010997710039,0.16120615213350667,0.8990042288467428
370,815,489,0.175,7.097323706908893,-12.626067082342265,52.8833,-118.06700000000001,JASPER,1.7923133522725259,0.08777803270209539,0.8990042288467428
371,815,553,0.078,7.1153958025878365,-9.795709266970313,53.5733,-113.51799999999999,EDMONTON CITY CENTRE A,1.08976104824629,0.06434651886566424,0.8990042288467428
372,815,554,0.0,7.123156419061693,-9.770329174268298,53.5862,-113.47929409999999,OLIVER TREE NURSERY composite,0.0,0.0640769530804545,0.8990042288467428
373,815,1328,0.49200000000000005,7.117358910371174,24.517097913492673,48.5333,-58.55,STEPHENVILLE A,0.9264266447987144,0.4774367005481569,0.8990042288467428
374,816,545,0.07400000000000001,7.165517526809998,-10.146227458310676,53.5475,-114.10799999999999,EDMONTON STONY PLAIN,1.0070962722703523,0.06605755057029958,0.8990042288467428
375,816,622,0.065,7.135252540529704,-6.770535142688353,54.1333,-108.51700000000001,MEADOW LAKE A,0.8591301926202587,0.06801678648589535,0.8990042288467428
376,817,336,0.48700000000000004,7.217536626163485,-19.408809155479275,50.7822,-128.42700000000002,CAPE SCOTT,0.8914929707908565,0.4911032097762606,0.8990042288467428
377,817,554,0.10300000000000001,7.20031278290669,-9.74605025536421,53.6667,-113.46700000000001,EDMONTON NAMAO A,1.44917328306317,0.06389673109035515,0.8990042288467428
378,818,343,0.599,7.225774117220209,-19.07644773785695,50.9167,-127.95,BULL HARBOUR,0.8771871657040362,0.6138980985283711,0.8990042288467428
379,818,713,0.0,7.265476171623048,-2.7271258170741155,54.6833,-101.68299999999999,FLIN FLON A,0.0,0.09446612306823189,0.8990042288467428
380,818,1417,0.583,7.251016002521476,28.45011299373771,46.74611667,-53.39608333,CAPE RACE (AUT) composite,1.0657122070075684,0.49180206623449974,0.8990042288467428
381,820,1390,0.6759999999999999,7.3432719055429,27.244436784751777,47.4306,-54.8428,BOAT HARBOUR,1.571552487509158,0.38670477984710433,0.8990042288467428
382,821,1331,0.7170000000000001,7.362144133067964,24.62615250390588,48.7,-58.2333,GALLANTS,1.4110814476381077,0.4568028536992204,0.8990042288467428
383,824,514,0.08900000000000001,7.52710801321648,-11.51139931173636,53.5833,-116.46700000000001,EDSON A,1.3337304002383197,0.059990667044151624,0.8990042288467428
384,825,1032,0.141,7.55110484508539,11.40209725081259,53.6333,-77.7,LA GRANDE RIVIERE A,0.5833454136565097,0.21729766498520955,0.8990042288467428
385,825,1399,0.57,7.574171644166242,27.635093055999413,47.43571429,-54.1762,ARGENTIA A composite,2.7855200255711585,0.18396292460240754,0.8990042288467428
386,826,599,0.11,7.579601901793152,-7.751283756222322,54.4167,-110.28299999999999,COLD LAKE A,1.5821733928719623,0.06250292516525996,0.8990042288467428
387,826,1410,0.703,7.601455119667214,28.116150540572814,47.2167,-53.55,COLINET,1.4046658246883157,0.44992905911944997,0.8990042288467428
388,827,532,0.0,7.645226302241052,-10.733684917502696,53.8833,-115.25,RONAN,0.0,0.06401143426249886,0.8990042288467428
389,827,1268,0.456,7.646599951001509,21.855483859627054,50.1833,-61.8167,NATASHQUAN A,0.7930960725255285,0.5168931514799794,0.8990042288467428
390,828,1332,0.431,7.670314249600299,24.67471781601549,48.95,-57.95,CORNER BROOK,0.9092256660764981,0.42615473483603367,0.8990042288467428
391,829,522,0.0,7.7132460076581975,-11.156081337022442,53.85,-115.96700000000001,SHINING BANK,0.0,0.06362650304861373,0.8990042288467428
392,829,1419,0.645,7.717138353829867,28.539548624607665,47.1,-52.9333,CAPE BROYLE,1.7905119508368266,0.32385024145476526,0.8990042288467428
393,830,1407,0.648,7.758143300668337,27.987996394216502,47.4163,-53.59278125,HARBOUR GRACE composite,1.8766826590542194,0.31041728737786495,0.8990042288467428
394,833,667,0.086,7.903160812653753,-4.758247218746956,55.15,-105.26700000000001,LA RONGE A,0.8991241424175852,0.08598853043021987,0.8990042288467428
395,833,1348,0.618,7.890790861218801,25.37151188867836,48.8167,-56.8667,BUCHANS,1.54089497783352,0.3605596886352582,0.8990042288467428
396,834,526,0.067,7.97302083337573,-10.980979499107141,54.1439,-115.787,WHITECOURT A,0.9235354867809847,0.0652203236311763,0.8990042288467428
397,834,528,0.10300000000000001,7.945925692469452,-10.914612003503843,54.1333,-115.667,WHITECOURT,1.4474850082527662,0.06397125707228378,0.8990042288467428
398,835,432,0.228,8.020634284705773,-15.164130981795742,53.0261,-122.51,QUESNEL A,1.0780920760057031,0.1901256569257755,0.8990042288467428
399,837,1336,0.317,8.075391192008935,24.868387906174352,49.2167,-57.4,DEER LAKE A,0.749430917884773,0.380267658757354,0.8990042288467428
400,837,1418,0.639,8.106864939483001,28.474338160291843,47.4667,-52.7167,PETTY HARBOUR,3.1438578413241127,0.1827257246438087,0.8990042288467428
401,838,1416,0.7020000000000001,8.126197355843289,28.409254978313303,47.5167,-52.7833,ST JOHN'S WEST CDA,2.5091194672229014,0.251522885575838,0.8990042288467428
402,839,1327,0.461,8.166239327159682,24.433605951924587,49.5,-57.9167,WOODY POINT,1.0401322209281385,0.3984502558035664,0.8990042288467428
403,839,1335,0.544,8.163405045656338,24.820435529383964,49.3167,-57.4,CORMACK,1.286499717501524,0.38014644996768043,0.8990042288467428
404,840,1416,0.784,8.230534649080468,28.377457088340115,47.6222,-52.7428,ST JOHN'S A,3.605959767404517,0.19545956163652883,0.8990042288467428
405,842,763,0.08199999999999999,8.306018505604065,-0.4898819825218631,55.8033,-97.8625,THOMPSON A,0.6397408908050002,0.1152315692571589,0.8990042288467428
406,842,1124,0.165,8.299960359573916,15.44560701182247,53.2,-70.9,NITCHEQUON,0.6554326363361395,0.22631722855442069,0.8990042288467428
407,845,1392,0.521,8.455403278865548,27.32675373010038,48.35,-53.9017,LETHBRIDGE,1.524197499838637,0.3072969239739203,0.8990042288467428
408,848,1324,0.446,8.568414912870594,24.31154833282076,49.9117,-57.7889,COW HEAD,1.086673117048497,0.3689756190478697,0.8990042288467428
409,849,1366,0.42700000000000005,8.611102176608682,26.155877500630655,49.0667,-55.3,RATTLING BRK NORRIS ARM,1.2249662328938908,0.3133758265406906,0.8990042288467428
410,850,345,0.774,8.650836671452103,-18.9954872190085,52.2617,-128.719,MCINNES ISLAND,0.8993540665121911,0.7736989235239609,0.8990042288467428
411,850,1378,0.262,8.683901913262767,26.702849450200837,48.85947143,-54.5312,GLENWOOD composite,0.7070660251198917,0.33312180134508385,0.8990042288467428
412,851,1337,0.457,8.71890176481015,24.90090147023769,49.7667,-56.8833,SOPS ARM WHITE BAY,1.2444702758560462,0.33013639662895883,0.8990042288467428
413,852,1350,0.41,8.736699349311783,25.49020065588056,49.5,-56.0833,SPRINGDALE,1.2571693284100793,0.29319179644106985,0.8990042288467428
414,852,1376,0.35,8.743890975982405,26.6323194328237,48.9464,-54.5769,GANDER INT'L A,0.981899668189089,0.3204517633422461,0.8990042288467428
415,853,628,0.0,8.809364042689996,-6.468147253388817,55.8333,-108.43299999999999,BUFFALO NARROWS A,0.0,0.08246656286195983,0.8990042288467428
416,855,436,0.184,8.871679997996239,-14.978951097074027,53.8908,-122.679,PRINCE GEORGE A,0.8585572645317033,0.1926683110625435,0.8990042288467428
417,855,804,0.109,8.876406118523924,1.2834890209619778,56.3575,-94.7106,GILLAM A,0.789242686899338,0.12415884565148091,0.8990042288467428
418,855,1177,0.184,8.894474268549919,17.832949980002578,52.9272,-66.8742,WABUSH LAKE A,0.6807048254874501,0.2430080879613955,0.8990042288467428
419,855,1348,0.0,8.896623657666789,25.39955778468893,49.6833,-56.0833,MIDDLE ARM,0.0,0.2729564402509754,0.8990042288467428
420,856,313,0.478,8.9221102400567,-20.436114299632873,51.9333,-131.017,CAPE ST JAMES,0.6699421820259166,0.6414344893006293,0.8990042288467428
421,856,1323,0.34,8.917592883317909,24.275196665536356,50.2364,-57.5811,DANIELS HARBOUR,0.9041074093291074,0.33808089022819593,0.8990042288467428
422,856,1369,0.447,8.920267481638986,26.294066602940795,49.2667,-54.8833,COMFORT COVE,1.5131924649648065,0.26556759936274216,0.8990042288467428
423,857,545,0.0,8.961434607356354,-10.137658918282566,55.3,-114.78299999999999,SLAVE LAKE A,0.0,0.06999098293426215,0.8990042288467428
424,858,548,0.0,9.005041929741875,-10.025082300525899,55.3677,-114.61,WAGNER composite,0.0,0.069811682459581,0.8990042288467428
425,858,1398,0.529,8.995449237262823,27.614971456792322,48.6672,-53.1142,BONAVISTA,4.861916879120108,0.09781599498385388,0.8990042288467428
426,861,1022,0.158,9.143254450485722,10.963379553343792,55.2833,-77.75,KUUJJUARAPIK A,0.7347911757806765,0.19331025308908015,0.8990042288467428
427,863,1370,0.39799999999999996,9.227860750135529,26.33760073397983,49.51111667,-54.5889,TWILLINGATE composite,1.977948550599395,0.18089635494946277,0.8990042288467428
428,867,493,0.09699999999999999,9.437642625030247,-12.46008114715757,55.1797,-118.885,GRANDE PRAIRIE A,1.2836596010825403,0.06793343821414444,0.8990042288467428
429,867,723,0.0,9.423099719603844,-2.2572180214763757,56.8639,-101.07600000000001,LYNN LAKE A,0.0,0.09953464481346636,0.8990042288467428
430,870,487,0.055,9.539950230363896,-12.7402776438216,55.2,-119.4,BEAVERLODGE CDA,0.8040489628957812,0.06149530049574832,0.8990042288467428
431,871,340,0.9940000000000001,9.606712845887811,-19.221120663833677,53.05,-129.683,ETHELDA BAY,1.3096616971324868,0.6823214005801865,0.8990042288467428
432,877,597,0.08,9.871182472145804,-7.876901137946268,56.65,-111.21700000000001,FORT MCMURRAY A,0.9188365260023112,0.07827326871805107,0.8990042288467428
433,877,1323,0.358,9.858365396681622,24.266777866488194,51.0667,-56.8833,PLUM POINT,1.2487879873738823,0.25772470361758465,0.8990042288467428
434,880,668,0.0,10.011841930809885,-4.721178101861767,57.25,-105.617,KEY LAKE,0.0,0.09122228620359635,0.8990042288467428
435,883,1207,0.23,10.11636629865344,19.13577139970266,53.55,-64.1,CHURCHILL FALLS A,0.9738543147397702,0.2123222842525511,0.8990042288467428
436,883,1315,0.242,10.104162651119204,23.912489411212096,51.45,-57.1833,LOURDES DE BLANC SABLON A,0.6871288588069538,0.3166204134675038,0.8990042288467428
437,885,505,0.11800000000000001,10.212029191845676,-11.935249413927469,56.0667,-118.383,FAIRVIEW,1.4948919340303577,0.0709633228924502,0.8990042288467428
438,885,517,0.07,10.226946829363605,-11.381198804475845,56.2269,-117.447,PEACE RIVER A,0.8704344579442788,0.07229756984563278,0.8990042288467428
439,885,649,0.0,10.211000872120755,-5.534482218850916,57.35,-107.133,CREE LAKE,0.0,0.08731960951788012,0.8990042288467428
440,887,315,0.498,10.323304131822256,-20.314453931732185,53.2539,-131.813,SANDSPIT A,1.3870206052163343,0.32278114995692464,0.8990042288467428
441,889,462,0.0,10.382100207627825,-13.816510353920053,55.6872,-121.62700000000001,CHETWYND A,0.0,0.08045432162234092,0.8990042288467428
442,892,1336,0.498,10.513143541501316,24.830079614182484,51.3667,-55.6,ST ANTHONY,2.0921688026187635,0.21399043203650087,0.8990042288467428
443,895,367,0.986,10.64544044520589,-18.038806278710556,54.4664,-128.577,TERRACE A,2.5799145320490604,0.3435843159264905,0.8990042288467428
444,895,387,0.24100000000000002,10.665533425795687,-17.140960439352252,54.8247,-127.18299999999999,SMITHERS A,1.103942618246081,0.19626021821341544,0.8990042288467428
445,895,1162,0.22399999999999998,10.642722973708436,17.15060312140212,54.8,-66.8167,SCHEFFERVILLE A,0.8970145938326248,0.2244968461452318,0.8990042288467428
446,897,477,0.09,10.753806257076697,-13.163717285063106,56.2381,-120.74,FORT ST JOHN A,1.3068895484887222,0.06191064936571804,0.8990042288467428
447,898,684,0.0,10.776852701726542,-4.019039624140345,58.0833,-104.48299999999999,CIGAR LAKE,0.0,0.09481465378299586,0.8990042288467428
448,899,1255,0.16899999999999998,10.842940456164209,21.25454186850438,53.3167,-60.4167,GOOSE A,0.650262842824965,0.23364661898111233,0.8990042288467428
449,901,342,0.8270000000000001,10.925168419012316,-19.12359427311639,54.2925,-130.445,PRINCE RUPERT A,1.250060369862965,0.5947524737047366,0.8990042288467428
450,904,425,0.122,11.047399217578207,-15.445471313000713,55.7855,-124.70100000000001,GERMANSEN LANDING,0.8577962951081218,0.12786079462546301,0.8990042288467428
451,908,342,0.772,11.239871559683275,-19.14849221056054,54.5686,-130.708,GREEN ISLAND,1.1847165802839763,0.5858205044309638,0.8990042288467428
452,909,810,0.163,11.268490682622877,1.5517817622508403,58.7392,-94.0664,CHURCHILL A,1.1570710932390889,0.12664536358937417,0.8990042288467428
453,909,1325,0.46,11.27986689754487,24.383441139208454,52.25,-55.6,BATTLE HARBOUR LOR,2.1772639924429598,0.18993651973525472,0.8990042288467428
454,913,368,0.89,11.456778063183705,-17.971764008077084,55.2375,-129.03,NASS CAMP,2.215804142783227,0.3610940823806721,0.8990042288467428
455,915,310,0.556,11.545163694436308,-20.54536787529786,54.2552,-133.058,LANGARA,1.7705093920221833,0.2823178196574776,0.8990042288467428
456,926,670,0.0,12.01176366560062,-4.604034071073405,59.25,-105.833,STONY RAPIDS A,0.0,0.08944312000660044,0.8990042288467428
457,928,547,0.0,12.11878653105197,-10.070287881930062,58.3833,-116.03299999999999,FORT VERMILION CDA,0.0,0.06589347185458312,0.8990042288467428
458,928,1292,0.335,12.126358983270919,22.883799444538962,53.7083,-57.035,CARTWRIGHT,1.9272488755059904,0.15626752750580228,0.8990042288467428
459,929,1000,0.142,12.184706889709847,9.988977488368288,58.4667,-78.0833,INUKJUAK UA,0.7253180873692847,0.17600360823656397,0.8990042288467428
460,932,364,0.642,12.314069788778712,-18.18701005126701,55.9361,-129.985,STEWART A,1.309128060375394,0.4408741454629789,0.8990042288467428
461,937,535,0.084,12.498830656358052,-10.594224739549533,58.6214,-117.165,HIGH LEVEL A,1.2208635771229994,0.06185486784779254,0.8990042288467428
462,937,641,0.0,12.505036006001426,-5.928649267233507,59.5667,-108.48299999999999,URANIUM CITY A,0.0,0.08639347494902103,0.8990042288467428
463,943,1235,0.191,12.800428563828865,20.37992732710111,55.45,-60.2167,HOPEDALE (AUT),1.0992748934859038,0.15620279215621852,0.8990042288467428
464,954,602,0.079,13.254432412961972,-7.616430689969889,60.0203,-111.962,FORT SMITH A,0.6238243725205191,0.11384828359933406,0.8990042288467428
465,957,1115,0.063,13.3816017084914,15.062915391847254,58.1,-68.4167,KUUJJUAQ A,0.3625286506880173,0.15622838721810528,0.8990042288467428
466,957,1207,0.35,13.419876797675242,19.12294867359371,56.55,-61.6833,NAIN A,2.417223994058709,0.13017059274181514,0.8990042288467428
467,960,474,0.04,13.53351926237463,-13.294599528109782,58.8364,-122.59700000000001,FORT NELSON A,0.8081348427496463,0.04449773385777636,0.8990042288467428
468,963,731,0.0,13.681900442512509,-1.9366766682370051,61.1333,-100.9,ENNADAI LAKE,0.0,0.08906360841513403,0.8990042288467428
469,981,564,0.111,14.468960203336742,-9.324605930233329,60.8397,-115.78299999999999,HAY RIVER A,1.5177671753733508,0.06574754746388659,0.8990042288467428
470,983,589,0.0,14.565388662023608,-8.223670798368683,61.1808,-113.69,FORT RESOLUTION A,0.0,0.09104162634747003,0.8990042288467428
471,984,387,0.0,14.58973720034851,-17.142096595521583,58.4283,-130.011,DEASE LAKE,0.0,0.0605526072399861,0.8990042288467428
472,1002,827,0.13699999999999998,15.389341884371548,2.3116704332428544,62.8167,-92.1167,RANKIN INLET A,1.2296466229696186,0.10016176765855014,0.8990042288467428
473,1008,644,0.0,15.66795069496372,-5.7587229165762075,62.7167,-109.167,FORT RELIANCE,0.0,0.07255868636973578,0.8990042288467428
474,1013,416,0.0,15.880923220563833,-15.851020784876589,60.1165,-128.822,WATSON LAKE A,0.0,0.05785800453379157,0.8990042288467428
475,1013,587,0.073,15.8941364226464,-8.283411299371597,62.4628,-114.44,YELLOWKNIFE A,0.5341078245492787,0.12287277154419818,0.8990042288467428
476,1014,1077,0.0,15.939086686787777,13.391751917053249,61.06665,-69.59165,CAPE HOPES ADVANCE composite,0.0,0.060908882444676994,0.8990042288467428
477,1015,480,0.0,15.991103468858041,-13.014781168462859,61.2419,-123.742,YOHIN,0.0,0.051246533349881586,0.8990042288467428
478,1015,841,0.307,15.951712281201985,2.928277120662789,63.3333,-90.7167,CHESTERFIELD,2.8582435854257593,0.09656080386683992,0.8990042288467428
479,1018,511,0.05,16.085824204153216,-11.662896594650553,61.7603,-121.23700000000001,FORT SIMPSON A,0.7955987521311596,0.056498594702329055,0.8990042288467428
480,1019,511,0.0,16.132951979124126,-11.670039491267158,61.802859999999995,-121.2822,FORT SIMPSON composite,0.0,0.05652633374010187,0.8990042288467428
481,1033,375,0.0,16.76506763477859,-17.660877209858345,60.1741,-132.736,TESLIN A,0.0,0.05902814057025336,0.8990042288467428
482,1034,784,0.18100000000000002,16.80137872475479,0.41775555963923183,64.2989,-96.0778,BAKER LAKE A,1.6579189577536158,0.0981469960641118,0.8990042288467428
483,1043,914,0.145,17.235601653792568,6.170803303022934,64.1933,-83.3594,CORAL HARBOUR A,1.6427639123771862,0.07935139809234344,0.8990042288467428
484,1056,357,0.0,17.7729222850007,-18.468791200743226,60.7095,-135.069,WHITEHORSE A,0.0,0.03528580547803449,0.8990042288467428
485,1070,333,0.0,18.431001006079605,-19.56058255517341,60.7725,-137.58,HAINES JUNCTION,0.0,0.028569106275998703,0.8990042288467428
486,1072,643,0.27399999999999997,18.483281173616597,-5.8054537397209645,65.4833,-110.367,CONTWOYTO LAKE,3.3980129669172605,0.07249152993300081,0.8990042288467428
487,1075,1065,0.0,18.615143558311996,12.846172943570908,63.75,-68.55,IQALUIT A,0.0,0.06313130731331697,0.8990042288467428
488,1077,391,0.0,18.714427641818464,-16.97524634774574,62.2069,-133.373,FARO A,0.0,0.0369111696442183,0.8990042288467428
489,1090,325,0.0,19.306314193603082,-19.882004589804254,61.3667,-139.05,BURWASH A,0.0,0.02936072281403885,0.8990042288467428
490,1112,485,0.039,20.25328633221057,-12.797273633836445,65.2825,-126.8,NORMAN WELLS A,1.0528026992802149,0.03330269284928102,0.8990042288467428
491,1117,383,0.0,20.495251114049235,-17.3192127506522,63.6167,-135.86700000000002,MAYO A,0.0,0.0537289810956757,0.8990042288467428
492,1130,839,0.0,21.067501083406018,2.8624662073599754,68.4333,-89.7167,PELLY BAY,0.0,0.09442158450946547,0.8990042288467428
493,1131,875,0.0,21.12615228933823,4.467676573336247,68.3,-85.6667,MACKAR INLET,0.0,0.07605020687224014,0.8990042288467428
494,1132,611,0.0,21.171525512136107,-7.235799033114204,67.82499999999999,-115.1305,COPPERMINE,0.0,0.050997369638709725,0.8990042288467428
495,1132,767,0.0,21.168306359986623,-0.31208441667822434,68.6667,-97.8,GLADMAN POINT A,0.0,0.08006877353366462,0.8990042288467428
496,1142,359,0.0,21.598938834154087,-18.407519961095826,64.0431,-139.128,DAWSON A,0.0,0.05060674333592209,0.8990042288467428
497,1142,669,0.0,21.61343274960767,-4.674782885449549,68.75,-109.06700000000001,BYRON BAY A,0.0,0.07324137217948366,0.8990042288467428
498,1144,356,0.0,21.676001032265592,-18.5250048011659,64.05,-139.433,DAWSON,0.0,0.049026495332712625,0.8990042288467428
499,1146,704,0.1,21.771353847100382,-3.1159972251081784,69.1081,-105.13799999999999,CAMBRIDGE BAY A,1.43381397034532,0.06270020012639621,0.8990042288467428
500,1149,912,0.081,21.893848234284437,6.082122147370087,68.7758,-81.2425,HALL BEACH A,1.2496283681300633,0.058272798852632174,0.8990042288467428
501,1160,1100,0.0,22.39945260697579,14.412454916130438,66.5833,-61.6167,CAPE DYER A,0.0,0.06319340480770141,0.8990042288467428
502,1164,963,0.0,22.577846279580037,8.34718788299684,68.8986,-75.1408,LONGSTAFF BLUFF,0.0,0.06771367866747416,0.8990042288467428
503,1169,998,0.0,22.807411148594248,9.909844813640515,68.65,-71.1667,DEWAR LAKES,0.0,0.06467005214648919,0.8990042288467428
504,1171,1071,0.0,22.868701178463567,13.129046420759014,67.5356,-63.7889,FOX FIVE,0.0,0.04126552315904556,0.8990042288467428
505,1179,1036,0.0,23.241209751869288,11.583229823915062,68.4725,-66.8153,CAPE HOOPER,0.0,0.0507966681275512,0.8990042288467428
506,1184,575,0.0,23.44235374761187,-8.826311309401945,69.5833,-120.8,CLINTON POINT,0.0,0.039392394661252994,0.8990042288467428
507,1199,460,0.0,24.11612349673207,-13.935204799901314,68.3042,-133.483,INUVIK A,0.0,0.03140785781217156,0.8990042288467428
508,1207,549,0.0,24.460936365558343,-9.983429469768042,70.1667,-124.71700000000001,CAPE PARRY A,0.0,0.04087057677610433,0.8990042288467428
509,1215,1003,0.064,24.854671892755793,10.111462339176834,70.4861,-68.5167,CLYDE A,1.5037065689384412,0.038262964221011504,0.8990042288467428
510,1219,477,0.0,25.028017177100875,-13.181003907270492,69.4333,-133.026,TUKTOYAKTUK A,0.0,0.044527590683337274,0.8990042288467428
511,1220,477,0.0,25.03831355202299,-13.16333698797708,69.45,-133.0,TUKTOYAKTUK,0.0,0.04580451017588333,0.8990042288467428
512,1246,562,0.0,26.222748150746305,-9.3888415938028,72.0,-125.26700000000001,SACHS HARBOUR A,0.0,0.0382333246500701,0.8990042288467428
513,1269,788,0.081,27.224762925109236,0.6018099385145664,74.7169,-94.9694,RESOLUTE CARS,1.0714521660187482,0.067963223040712,0.8990042288467428
514,1322,640,0.0,29.59681105435813,-5.969241673105273,76.2333,-119.333,MOULD BAY A,0.0,0.04138208746367442,0.8990042288467428
515,1362,741,0.0,31.345755932126362,-1.4849252212430886,78.7833,-103.53299999999999,ISACHSEN,0.0,0.08483506032862657,0.8990042288467428
516,1391,826,0.0,32.64541886648805,2.272431308433523,79.9833,-85.9333,EUREKA A,0.0,0.04704765748363025,0.8990042288467428
517,1472,894,0.0,36.222662646628834,5.2749625457498235,82.5178,-62.2806,ALERT,0.0,0.03644012310390428,0.8990042288467428
