,ilocy,ilocx,SL50 (kPa),rlat,rlon,lat,lon,station_name,ratio,model_vals,best_tol
173,711,763,2.3,2.5160958184100637,-0.5191396988927048,50.0134,-97.8071,MARQUETTE,1.3418868295424553,1.2202907723218903,0.7119530937351894
174,712,1054,4.2,2.5693781490772243,12.368776262825914,48.5667,-78.1333,AMOS,1.2713593682372117,2.3519730678775947,0.7119530937351894
175,712,1355,1.0,2.558199415687226,25.705259485464225,43.9322,-60.0094,SABLE ISLAND,0.7015482981196428,1.0148311893043354,0.7119530937351894
176,713,1244,3.5,2.5880834006331126,20.757678859211282,45.9903,-66.3633,ACADIA FOREST EXP ST,1.2216913752604495,2.039660652873099,0.7119530937351894
177,713,1278,3.0,2.5929897681063143,22.295057999272316,45.4,-64.3333,PARRSBORO,1.712089846907583,1.2475158853744783,0.7119530937351894
178,714,728,3.4,2.649934333757479,-2.0403860544524055,50.1082,-100.179,RIVERS PETTAPIECE,2.015033349663191,1.2012905489153562,0.7119530937351894
179,715,921,2.9,2.703334463357099,6.489334819136607,49.7828,-86.9306,GERALDTON A,0.9134544366240954,2.2602812894122484,0.7119530937351894
180,715,1163,4.4,2.6832756820036425,17.21270812915398,47.3167,-71.15,FORET MONTMORENCY,0.9064315814812669,3.4559625640091127,0.7119530937351894
181,716,848,3.4,2.724053173483273,3.2714077284853,50.1167,-91.9,SIOUX LOOKOUT A,1.2604609301317409,1.9204407378550348,0.7119530937351894
182,717,988,3.0,2.7844182733983796,9.431461031270734,49.4,-82.4333,KAPUSKASING CDA,0.9129735497836858,2.3394536256955365,0.7119530937351894
183,717,1051,2.9,2.7724424149031415,12.216949590249524,48.8,-78.2833,LAC BERRY,0.8673765522630261,2.3803548371756698,0.7119530937351894
184,718,987,3.8,2.7939506024780143,9.406987093709729,49.4139,-82.4675,KAPUSKASING A,1.160584032412763,2.3310864880411635,0.7119530937351894
185,718,1299,2.0,2.8057614051937527,23.227533862191482,45.2167,-63.0,UPPER STEWIACKE,1.162950898712167,1.2243906333854588,0.7119530937351894
186,718,1313,2.0,2.8341066245898623,23.849578318579603,44.9833,-62.1833,ECUM SECUM,1.443459995494669,0.9864535157986217,0.7119530937351894
187,719,1294,2.1,2.865301707549471,22.994531657643748,45.3667,-63.2667,TRURO,1.2589675618636038,1.1875615719842325,0.7119530937351894
188,720,1218,4.2,2.915060025357727,19.622613419942642,46.7122,-67.7156,AROOSTOOK,1.1867330264226752,2.519693079328513,0.7119530937351894
189,720,1293,2.7,2.906569872397495,22.932472395768386,45.42973684,-63.32314737,DEBERT A composite,1.5745749031766132,1.220820520641436,0.7119530937351894
190,721,699,2.7,2.9639579026062517,-3.362546462664063,50.35,-102.26700000000001,WHITEWOOD,1.6520546986499345,1.1635651983290267,0.7119530937351894
191,721,1179,4.3,2.9632011627512,17.917497467271644,47.35,-70.0333,LA POCATIERE CDA,1.092439965738282,2.8023492357242628,0.7119530937351894
192,721,1276,3.0,2.952510648604285,22.20214615660833,45.7667,-64.25,NAPPAN CDA,1.4462461381162695,1.4768297213830544,0.7119530937351894
193,721,1304,4.0,2.9636487927491326,23.41369120676652,45.2833,-62.6667,TRAFALGAR,2.183671617924011,1.304139483045595,0.7119530937351894
194,722,694,1.2,2.995535908365118,-3.5550168868492085,50.3681,-102.571,BROADVIEW,0.7362050379503056,1.1604697990940618,0.7119530937351894
195,722,769,2.0,3.001732624824235,-0.24221326005617003,50.50114,-97.38028,GIMLI A composite,1.0983566125150643,1.296396972755376,0.7119530937351894
196,722,1273,2.8,2.99186183107382,22.08356301670653,45.85,-64.3833,SACKVILLE,1.3009298171457013,1.5323414347072852,0.7119530937351894
197,724,695,1.8,3.0926391667634663,-3.503230109800849,50.46864,-102.5009,BROADVIEW A composite,1.1039968826030027,1.1607963653862725,0.7119530937351894
198,724,891,4.8,3.0628319237385395,5.168523459661336,50.2936,-88.9053,ARMSTRONG (AUT),1.6265130437664048,2.101043617833847,0.7119530937351894
199,725,651,1.0,3.1345694278645513,-5.464582646908156,50.3333,-105.56700000000001,MOOSE JAW A,0.8585234219300487,0.8292762614846847,0.7119530937351894
200,725,666,1.2,3.1348148797529256,-4.82227641711188,50.4,-104.56700000000001,REGINA CDA,0.890854578747476,0.9590159077179777,0.7119530937351894
201,725,774,1.5,3.133301139837197,-0.010608356324525762,50.6333,-97.0167,GIMLI,0.8026810712754544,1.3304532507610423,0.7119530937351894
202,725,1267,3.8,3.143485364303546,21.790230230835956,46.1053,-64.6838,MONCTON A,1.5299455996885587,1.7683123875413904,0.7119530937351894
203,726,489,1.9,3.187961984628174,-12.656336194902284,49.0971,-116.51799999999999,CRESTON,0.24397143399953453,5.544546162316038,0.7119530937351894
204,726,545,0.9,3.16518878430455,-10.173529005346774,49.6303,-112.8,LETHBRIDGE A,0.8319981024532025,0.7701433242123426,0.7119530937351894
205,726,664,1.5,3.1741915710209807,-4.882522538616095,50.4333,-104.667,REGINA INT'L A,1.1367802312023418,0.9394336840932427,0.7119530937351894
206,726,1242,7.8,3.1668816081319098,20.688150177613355,46.5525,-66.1403,DOAKTOWN,2.1732562723783015,2.555259681849347,0.7119530937351894
207,727,545,1.0,3.2242799425895714,-10.139555795803165,49.695,-112.76700000000001,LETHBRIDGE CDA,0.929784053894525,0.7657187609887248,0.7119530937351894
208,728,620,1.1,3.2540343879709486,-6.82970579631831,50.28335,-107.708,SWIFT CURRENT (HYBRID),1.033404464446932,0.7578333847510924,0.7119530937351894
209,729,576,1.1,3.294490341736107,-8.78098449257167,50.0189,-110.721,MEDICINE HAT A,0.9713763039279342,0.8062255584595872,0.7119530937351894
210,729,1142,3.3,3.321200862802388,16.278681835293746,48.2167,-72.1667,LAC BOUCHETTE,0.9065473922681703,2.591640800430568,0.7119530937351894
211,729,1213,5.4,3.3020657185607187,19.387549788287743,47.1578,-67.8319,ST LEONARD A,1.4550476867113902,2.642213544807753,0.7119530937351894
212,729,1301,2.7,3.2939386094819403,23.293464625867358,45.63357273,-62.62608182,STELLARTON LOURDES composite,1.5181016793822981,1.2662349164037334,0.7119530937351894
213,730,1311,3.0,3.336863255409132,23.744543989867303,45.4833,-62.0167,COLLEGEVILLE,1.7322755657403068,1.232978934441522,0.7119530937351894
214,730,1326,2.0,3.3478667584073754,24.392707899410343,45.2164,-61.1778,DEMING,1.3846797896458856,1.0283288584969705,0.7119530937351894
215,733,1198,4.5,3.491313994124788,18.733677276905336,47.5667,-68.6333,STE ROSE DU DEGELIS,1.0838586201673728,2.9559103578597856,0.7119530937351894
216,735,474,3.3,3.5652891404836695,-13.311122271809033,49.2964,-117.632,CASTLEGAR A,0.38050604854775144,6.174527890668425,0.7119530937351894
217,735,502,2.0,3.5715594149337595,-12.06538588634602,49.6122,-115.78200000000001,CRANBROOK A,0.3983605352522986,3.574415790380839,0.7119530937351894
218,735,515,1.9,3.565855703432369,-11.467506817735874,49.7453,-114.883,SPARWOOD,0.5718972139046746,2.3653041931453322,0.7119530937351894
219,735,1139,5.6,3.5858890255644726,16.122340479606144,48.5167,-72.2667,ROBERVAL A,1.5597465654797293,2.556144320594034,0.7119530937351894
220,735,1316,3.9,3.568214239959637,23.980406366594252,45.592375,-61.571925,COPPER LAKE composite,2.451107662866188,1.132800940420715,0.7119530937351894
221,736,570,1.2,3.5910565071829694,-9.028653520187895,50.2667,-111.18299999999999,SUFFIELD A,1.1652356352418929,0.7331939451927874,0.7119530937351894
222,736,820,3.3,3.6085516827729736,2.018623133323337,51.0669,-93.7931,RED LAKE A,1.2830610348831581,1.8311250559799572,0.7119530937351894
223,736,1147,4.0,3.5978108026814204,16.479739155928193,48.4167,-71.75,LAC STE CROIX,1.0721114339430582,2.6562652768909936,0.7119530937351894
224,737,725,2.2,3.6486471044256565,-2.1807652710283705,51.1,-100.46700000000001,GILBERT PLAINS,1.1426725545496752,1.3707310987570636,0.7119530937351894
225,737,731,1.5,3.637650982133446,-1.9186062210436028,51.1,-100.05,DAUPHIN A,0.7741143496056175,1.3795502449306807,0.7119530937351894
226,737,1136,3.4,3.6504271546022258,15.99683941147927,48.6167,-72.4167,ST PRIME,0.9256540714096189,2.6150595492043878,0.7119530937351894
227,737,1158,3.9,3.677953743438618,16.97946760951628,48.3333,-71.0,BAGOTVILLE A,0.8910841609001544,3.115998675997516,0.7119530937351894
228,738,768,4.5,3.686974162525788,-0.29212404081842136,51.1861,-97.4651,HODGSON 2,2.3490808062491118,1.3638478988400546,0.7119530937351894
229,738,1188,4.7,3.71007111167222,18.31675132549891,47.9167,-69.1,ST CLEMENT,1.176422307641622,2.8443693381363095,0.7119530937351894
230,738,1276,3.4,3.6845959413421965,22.197652168319504,46.4389,-63.8317,SUMMERSIDE A,1.106666655489794,2.1873257920003972,0.7119530937351894
231,738,1281,4.2,3.7031269177923956,22.396835274342646,46.3752,-63.55731667,SUMMERSIDE CDA composite,1.7370430315535452,1.7214328829916619,0.7119530937351894
232,738,1288,2.8,3.7088202378029633,22.71596758927946,46.25,-63.1333,CHARLOTTETOWN CDA,1.275112681347722,1.563366666820023,0.7119530937351894
233,738,1297,5.6,3.695154703131543,23.128978936207325,46.0667,-62.6,ALLISTON,2.9319449649971183,1.3598267950165903,0.7119530937351894
234,739,478,4.5,3.7345715322890913,-13.108365117454234,49.5123,-117.399,NELSON RIXEN CREEK,0.4870256521860129,6.578275512651454,0.7119530937351894
235,739,628,1.7,3.7636991911369555,-6.505263198283556,50.832,-107.311,BEECHY,1.5123870514756783,0.8002715033621048,0.7119530937351894
236,739,1248,4.1,3.765296967036392,20.93925168325036,47.0095,-65.4678,MIRAMICHI A,1.1198069215260498,2.6067062349787165,0.7119530937351894
237,739,1287,3.9,3.745334014783396,22.703007279034583,46.2886,-63.1286,CHARLOTTETOWN A,1.7507622222977022,1.5859475548445428,0.7119530937351894
238,740,688,1.6,3.7987314058440207,-3.8097930656591097,51.15,-103.06700000000001,FENWOOD,0.9317435813743861,1.2225734340944052,0.7119530937351894
239,740,1052,3.5,3.7814550733955166,12.289198024598608,49.76225,-77.8049,MATAGAMI A composite,1.0353794418563254,2.406688531120114,0.7119530937351894
240,740,1268,5.0,3.805146627159658,21.821103653985478,46.7003,-64.2617,O'LEARY,1.6077811958916868,2.2140857709818382,0.7119530937351894
241,741,387,1.3,3.823732054743596,-17.157965052632917,48.4131,-123.325,VICTORIA GONZALES HTS,1.5520418937947178,0.5963363653753044,0.7119530937351894
242,741,712,1.7,3.8447714814497687,-2.7576263152830216,51.2667,-101.4,ROBLIN FRIESEN 3 NORTHWEST,0.9342138143614299,1.295549520617099,0.7119530937351894
243,741,1133,3.2,3.8488977138356315,15.851778350050044,48.85,-72.5333,NORMANDIN CDA,0.8799086230510682,2.5891891956380806,0.7119530937351894
244,741,1152,3.3,3.827749452984931,16.694413110517512,48.5667,-71.3333,ST AMBROISE,0.811685428841506,2.894526778285791,0.7119530937351894
245,741,1164,5.1,3.8422604402526868,17.25132301995396,48.4,-70.5333,STE ROSE DU NORD,1.073514117746057,3.3823130204128162,0.7119530937351894
246,741,1280,4.1,3.8191632149950627,22.350518174671695,46.5,-63.55,LONG RIVER,1.3292168255905723,2.196035761898634,0.7119530937351894
247,742,697,2.5,3.887198018830976,-3.42540834014595,51.2667,-102.46700000000001,YORKTON A,1.5082564137429608,1.18009293255444,0.7119530937351894
248,742,1237,6.8,3.862139802217241,20.45703721604458,47.2833,-66.0667,LITTLE RIVER MINE,1.6539760364378544,2.9270563362126385,0.7119530937351894
249,743,1180,3.3,3.9275140340820363,17.940016482155016,48.25,-69.5167,GRANDES BERGERONNES,0.8345891184261529,2.815092070403038,0.7119530937351894
250,743,1296,2.8,3.9083084776241583,23.091926372857266,46.2758,-62.51987778,MONTAGUE composite,1.4417013517012083,1.3827195626238653,0.7119530937351894
251,745,752,2.1,3.998016328472749,-0.9807957159508047,51.4881,-98.57141429,GYPSUMVILLE composite,1.1147589130330942,1.3411881971644863,0.7119530937351894
252,746,387,1.4,4.05401331129362,-17.1462653539833,48.63445,-123.4225,SAANICHTON CDA,1.7027248033769917,0.5853760568075681,0.7119530937351894
253,746,439,1.4,4.062019040754055,-14.8297517816315,49.3572,-120.07700000000001,HEDLEY,0.23610902151608815,4.221500410399816,0.7119530937351894
254,746,447,0.8,4.074800059239958,-14.502483686793461,49.4631,-119.602,PENTICTON A,0.19086776185863125,2.9840684956006647,0.7119530937351894
255,747,384,2.4,4.110152086638713,-17.269400328837698,48.6469,-123.626,SHAWNIGAN LAKE,1.8121415482321426,0.9429105726489115,0.7119530937351894
256,747,629,0.7,4.078796581815819,-6.432663915289442,51.1539,-107.26299999999999,ROCK POINT,0.6348897310287325,0.7849664930114904,0.7119530937351894
257,747,1295,3.5,4.097032741271308,23.04520507377626,46.4667,-62.4667,MONTICELLO,1.9419922480235392,1.2831337666817293,0.7119530937351894
258,748,870,1.8,4.131289646967927,4.234191060809857,51.4464,-90.2142,PICKLE LAKE A,0.603791681731942,2.122446544886784,0.7119530937351894
259,748,1300,4.2,4.153673757113379,23.247299074645955,46.4333,-62.1667,EAST BALTIC,2.330390697628247,1.2831337666817293,0.7119530937351894
260,749,405,1.9,4.198174141908334,-16.35606704872496,49.0253,-122.36,ABBOTSFORD A,0.4456806527199253,3.0351572809846217,0.7119530937351894
261,749,422,5.7,4.1991101393692425,-15.578263258483593,49.2667,-121.23299999999999,HOPE SLIDE,0.404729492788396,10.026777654210354,0.7119530937351894
262,749,482,3.2,4.196953729114685,-12.965453311805444,49.9958,-117.37,NEW DENVER,0.3445602710260661,6.612050464112434,0.7119530937351894
263,750,434,3.2,4.250712703917452,-15.069322822765542,49.4678,-120.51299999999999,PRINCETON A,0.442368639391824,5.150116208700471,0.7119530937351894
264,750,1239,5.4,4.219665485702747,20.576101392758304,47.56835714,-65.70261429,BATHURST composite,1.37834471235059,2.78924906935192,0.7119530937351894
265,751,415,2.2,4.282087444883862,-15.91382619343588,49.2431,-121.76,AGASSIZ CDA,0.1822788676003324,8.592860087608754,0.7119530937351894
266,751,1323,3.6,4.273588051025234,24.277623200008552,46.1,-60.75,BADDECK,1.9828583646139246,1.2925941575992095,0.7119530937351894
267,752,614,1.0,4.317492293513623,-7.124496208245403,51.2944,-108.40700000000001,BICKLEIGH,0.8768409794116057,0.8119523499151895,0.7119530937351894
268,752,706,1.8,4.329181842759334,-3.0410843278094837,51.7333,-101.9,PELLY 2,0.9887400422313741,1.2961097093137195,0.7119530937351894
269,752,1313,4.2,4.307962092008874,23.836527778183594,46.321999999999996,-61.30098,MARGAREE FORKS composite,2.1455111162970915,1.3937019346926278,0.7119530937351894
270,753,419,3.7,4.348558395632354,-15.712158813189633,49.3683,-121.49799999999999,HOPE A,0.290299439193556,9.074169947203519,0.7119530937351894
271,753,1098,4.8,4.371155389527281,14.306667475765332,49.802625,-74.5576,CACHE LAKE composite,1.2311154036963234,2.7758363185681216,0.7119530937351894
272,753,1192,3.9,4.345598033008107,18.495415831965524,48.45,-68.5167,RIMOUSKI,0.9894151143506927,2.8063216594274527,0.7119530937351894
273,753,1223,6.1,4.377253566453017,19.848600589722924,47.989175,-66.612725,CAMPBELLTON composite,1.5121899154321614,2.8719368033502026,0.7119530937351894
274,754,385,2.2,4.407282646003369,-17.245770999404836,48.935,-123.742,CHEMAINUS,1.946716917124557,0.8045837545455513,0.7119530937351894
275,754,402,1.9,4.414650227614725,-16.48604181669755,49.18924706,-122.6529608,PITT MEADOWS A composite,0.4877600983345244,2.7733118857318244,0.7119530937351894
276,754,533,1.1,4.394858083561403,-10.672781136320898,50.7292,-113.961,OKOTOKS,0.7258478478189329,1.0789429292405501,0.7119530937351894
277,754,1207,4.8,4.415906609261064,19.14630208065784,48.2833,-67.5667,LAC HUMQUI,1.077887207409606,3.17043826704428,0.7119530937351894
278,755,652,2.1,4.450940225574171,-5.406924430771394,51.647925,-105.70825,VISCOUNT composite,1.473086475979778,1.0149448258626348,0.7119530937351894
279,755,674,0.8,4.473443711760957,-4.46219952097385,51.7667,-104.2,WYNYARD,0.4520392355192489,1.259984599199461,0.7119530937351894
280,755,1227,5.1,4.442055448008857,20.024656104182274,47.9833,-66.3333,CHARLO A,1.249957947847325,2.904866347146077,0.7119530937351894
281,756,453,1.4,4.506705494696642,-14.223333606531087,49.9561,-119.37799999999999,KELOWNA A,0.28329332813244124,3.5183826523556045,0.7119530937351894
282,757,384,2.5,4.547856150701866,-17.285246670498605,49.0544,-123.87,NANAIMO A,1.5460424704662927,1.151250866867295,0.7119530937351894
283,757,395,1.5,4.531847882450481,-16.812356613135417,49.195,-123.182,VANCOUVER INT'L A,0.5082858806081537,2.101041326044761,0.7119530937351894
284,757,603,1.8,4.559467704196255,-7.568705942337367,51.4667,-109.167,KINDERSLEY KY,1.664995273100199,0.7696812053629294,0.7119530937351894
285,757,1195,5.9,4.5562730774171545,18.628454874362962,48.6,-68.2167,MONT-JOLI A,1.4786215600062802,2.8408372815960945,0.7119530937351894
286,757,1226,4.0,4.558528198692667,20.001159833155274,48.1,-66.3,NOUVELLE,0.9566094890305583,2.9769852877235947,0.7119530937351894
287,757,1247,4.9,4.553130535964961,20.90147083831138,47.75,-65.0667,BERTRAND,1.2377317929078007,2.818518663972215,0.7119530937351894
288,757,1332,3.1,4.547908489350023,24.68599969266512,46.1667,-60.0481,SYDNEY A,1.8489908668856962,1.1936535924033456,0.7119530937351894
289,758,453,1.4,4.590826836110048,-14.224088312309972,50.0366,-119.416,WINFIELD,0.29428483956876805,3.386971386938707,0.7119530937351894
290,759,603,1.1,4.610409614867476,-7.570753106418941,51.5167,-109.18299999999999,KINDERSLEY A,0.9846207434694386,0.7953807679789313,0.7119530937351894
291,759,1249,5.0,4.651853828796736,21.005823736238465,47.8,-64.8667,BAS CARAQUET,1.2752503665517532,2.7914247759061377,0.7119530937351894
292,759,1251,4.8,4.632375784571248,21.087559840485376,47.75,-64.7667,HAUT SHIPPAGAN,1.224240351889683,2.7914247759061377,0.7119530937351894
293,761,668,2.1,4.731195483550668,-4.7067675930473545,52.0,-104.633,LEROY,1.248083728405331,1.1979176258905162,0.7119530937351894
294,761,1235,2.9,4.715470111362363,20.38318679106956,48.1,-65.6833,CAPLAN,0.6743988561560925,3.0614879503208616,0.7119530937351894
295,761,1315,3.3,4.70829070687878,23.912394653903753,46.65,-60.95,CHETICAMP,1.6219575786510438,1.4485244498688559,0.7119530937351894
296,762,534,0.9,4.778503714622416,-10.625797002736029,51.1139,-114.02,CALGARY INT'L A,0.7111478903392261,0.9010190328428329,0.7119530937351894
297,763,391,1.3,4.788781407389454,-16.97143584939462,49.3856,-123.541,GIBSONS GOWER POINT,0.20274206752586738,4.565105965182381,0.7119530937351894
298,764,457,1.7,4.859998740791233,-14.047864832441528,50.3443,-119.271,VERNON NORTH,0.3983512728189989,3.038324067059683,0.7119530937351894
299,764,520,2.3,4.8363904848695105,-11.26905824222256,51.0275,-115.035,KANANASKIS,0.9870045769450074,1.6590522008107884,0.7119530937351894
300,764,1005,3.5,4.838614639714897,10.181446848171866,51.2667,-80.65,MOOSONEE UA,1.116245771805106,2.2323361852861128,0.7119530937351894
301,764,1323,5.9,4.873758057634859,24.25294202573579,46.65,-60.4,INGONISH BEACH,2.9226885625255923,1.4372120611468113,0.7119530937351894
302,765,529,1.6,4.916387552544458,-10.861806565950413,51.1969,-114.434,COCHRANE,1.0577763539155285,1.0769052888728792,0.7119530937351894
303,766,386,0.7,4.946532338915584,-17.173074384200916,49.4675,-123.913,MERRY ISLAND LIGHTSTATION,0.10413910699381024,4.785590927376152,0.7119530937351894
304,767,358,1.1,5.0044347021713405,-18.449748667971477,49.0822,-125.773,TOFINO A,0.75677886708368,1.03484444026119,0.7119530937351894
305,768,376,1.9,5.032427849855934,-17.630534663570668,49.3938,-124.617,QUALICUM R FISH RESEARCH,0.6246067569281417,2.1657000394129318,0.7119530937351894
306,768,622,1.3,5.044025402318534,-6.752163373239996,52.0667,-107.98299999999999,BIGGAR,1.067413675905667,0.8670855945989784,0.7119530937351894
307,768,640,1.4,5.039762809078846,-5.965341609252919,52.1667,-106.71700000000001,SASKATOON DIEFENBAKER INT'L A,1.017948835562383,0.9791595573451415,0.7119530937351894
308,768,641,0.9,5.014279146457886,-5.895926545544545,52.15,-106.6,SASKATOON SRC,0.646312636836623,0.9914053166248756,0.7119530937351894
309,769,457,2.2,5.066941291229419,-14.03967533064155,50.5452,-119.35,SILVER CREEK,0.4562864296184195,3.4327052144138284,0.7119530937351894
310,769,513,2.8,5.0655475865321336,-11.558827532360517,51.1833,-115.56700000000001,BANFF,0.8120219919888204,2.454944179006885,0.7119530937351894
311,769,901,4.1,5.061316046013959,5.590602250568889,52.2333,-87.8833,LANSDOWNE HOUSE,1.3447458625869024,2.17067608499568,0.7119530937351894
312,769,1191,5.5,5.058478584630331,18.448044213540186,49.1333,-68.2,BAIE-COMEAU A,1.273836643083648,3.0739750161876995,0.7119530937351894
313,769,1208,6.9,5.083231709000099,19.203872504046767,48.8833,-67.1167,ST JEAN DE CHERBOURG,1.5507733001866548,3.1677591729116887,0.7119530937351894
314,770,1295,4.7,5.100925893032472,23.02929875054479,47.3833,-61.8667,GRINDSTONE ISLAND,2.1509448521926315,1.5556789088034313,0.7119530937351894
315,771,377,1.5,5.152302859502165,-17.588380624383266,49.52080435,-124.6196087,CAPE LAZO composite,0.4565125037554397,2.3393217750173374,0.7119530937351894
316,771,1296,1.2,5.155209648688747,23.06626518785116,47.4167,-61.7833,ILES DE LA MADELEINE A,0.549177409070459,1.5556789088034313,0.7119530937351894
317,772,398,5.4,5.2151149274009825,-16.64324273203796,49.8958,-123.281,SQUAMISH UPPER,0.24908040502256348,15.43496248057633,0.7119530937351894
318,772,424,2.0,5.1885658794574345,-15.497821704493647,50.2333,-121.583,LYTTON,0.257744617113553,5.524484675631681,0.7119530937351894
319,773,476,6.4,5.253797842772089,-13.203936242889501,50.9533,-118.166,REVELSTOKE AIRPORT RD,0.4966811624019347,9.173892921306138,0.7119530937351894
320,776,375,2.0,5.398827057118161,-17.69177543345937,49.7167,-124.9,COMOX A,0.5192852077181904,2.7420503536528904,0.7119530937351894
321,776,405,6.4,5.367198301998756,-16.368037148016132,50.1289,-122.955,WHISTLER,0.2842806459328025,16.028174499724003,0.7119530937351894
322,776,494,2.9,5.394415140675882,-12.39295400636217,51.2992,-116.98200000000001,GOLDEN A,0.31555695161163616,6.542920259836591,0.7119530937351894
323,776,574,1.8,5.391313639347458,-8.863542897471344,52.0667,-111.45,CORONATION A,1.5041097161702488,0.852009368030894,0.7119530937351894
324,777,443,1.5,5.416834683190573,-14.660457567490104,50.7022,-120.44200000000001,KAMLOOPS A,0.3769603809059635,2.833002338431926,0.7119530937351894
325,778,349,0.9,5.466629246781768,-18.811593513119927,49.3833,-126.54299999999999,ESTEVAN POINT,0.7534273243876581,0.8504573216566589,0.7119530937351894
326,778,484,20.2,5.45128229469057,-12.84537403334695,51.2382,-117.70100000000001,GLACIER NP MT FIDELITY,1.681827017005135,8.55108899312379,0.7119530937351894
327,778,487,10.4,5.482574779413113,-12.71709709241998,51.3017,-117.51700000000001,GLACIER NP ROGERS PASS,0.9057658076086469,8.17464306186875,0.7119530937351894
328,778,701,2.9,5.480382492219133,-3.271726726194787,52.8667,-102.4,HUDSON BAY,1.4269801663222812,1.4468764321744247,0.7119530937351894
329,782,1246,4.8,5.651301920249028,20.85593090429929,48.7769,-64.4781,GASPE A,1.0050770906835949,3.400112172096779,0.7119530937351894
330,783,371,2.1,5.703163327113734,-17.835905794927697,49.9519,-125.273,CAMPBELL RIVER A,0.38635656773321014,3.8697452604877336,0.7119530937351894
331,785,442,2.1,5.783119687623349,-14.73613903296527,51.0297,-120.728,CRISS CREEK,0.4464865845824314,3.348592205165951,0.7119530937351894
332,785,538,2.1,5.772569187380431,-10.47561217851205,52.1167,-114.133,MARKERVILLE,1.9997692693327094,0.7476369998138781,0.7119530937351894
333,785,541,1.9,5.801064729915265,-10.317618290854872,52.1786,-113.89299999999999,RED DEER A,1.7715803060987372,0.7635617044511602,0.7119530937351894
334,785,620,2.0,5.765774172302074,-6.816518407766225,52.7719,-108.256,NORTH BATTLEFORD A,1.4225403773875975,1.0009601204327778,0.7119530937351894
335,785,1249,5.5,5.79153324323768,20.99524749910319,48.85,-64.2,CAP DES ROSIERS,1.176326443023975,3.3287885678038216,0.7119530937351894
336,788,451,1.5,5.932724915674236,-14.330120957742263,51.2918,-120.18299999999999,DARFIELD,0.19093768782748208,5.593079358788982,0.7119530937351894
337,790,657,1.4,6.007061876745139,-5.205649220236125,53.2167,-105.667,PRINCE ALBERT A,0.8531184801805255,1.1683422108243975,0.7119530937351894
338,790,680,1.7,6.022339598671445,-4.196613718484254,53.3333,-104.0,NIPAWIN A,0.9180475962435227,1.3183633008813744,0.7119530937351894
339,791,545,2.0,6.063709187450945,-10.169656485245808,52.4667,-113.75,LACOMBE CDA,1.6787130168096522,0.848212990077645,0.7119530937351894
340,792,372,2.1,6.099084371860609,-17.80527022983485,50.3332,-125.446,CHATHAM POINT,0.260511615244141,5.739097258457167,0.7119530937351894
341,792,442,1.8,6.087149700909907,-14.713699399972128,51.3265,-120.839,VIDETTE LAKE SHARPE LAKE,0.34142464838891007,3.753436006364696,0.7119530937351894
342,792,1330,5.9,6.07942366355763,24.598257854640586,47.5739,-59.1547,PORT AUX BASQUES,2.4649632795477765,1.7040916138143236,0.7119530937351894
343,793,529,2.5,6.139577167823878,-10.886185966541683,52.3833,-114.917,ROCKY MTN HOUSE,2.0461660262249803,0.8698623237439442,0.7119530937351894
344,793,645,1.5,6.135210259560193,-5.725413134004645,53.2833,-106.55,CAMEO,0.9147457431531849,1.1674606289192064,0.7119530937351894
